PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S,FamilySize
614,0,3,"Horgan, Mr. John",0,-0.1046374011471275,0,0,370377,-0.4923778278429006,True,False,-0.5609748304808925
615,0,3,"Brocklebank, Mr. William Alfred",0,0.4333115021019107,0,0,364512,-0.4863374216869257,False,True,-0.5609748304808925
616,1,2,"Herman, Miss. Alice",1,-0.4120367744322922,1,2,220845,0.6603330135889879,False,True,1.299429290952638
617,0,3,"Danbom, Mr. Ernst Gilbert",0,0.3564616587806195,1,1,347080,-0.3584821580521223,False,True,0.6792945838081278
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,-0.2583370877897099,1,0,A/5. 3336,-0.3242531898349308,False,True,0.0591598766636176
619,1,2,"Becker, Miss. Marion Louise",1,-1.949033640858116,2,1,230136,0.1368311467378245,False,True,1.299429290952638
620,0,2,"Gavey, Mr. Lawrence",0,-0.2583370877897099,0,0,31028,-0.4370074380797968,False,True,-0.5609748304808925
621,0,3,"Yasbeck, Mr. Antoni",0,-0.1814872444684187,1,0,2659,-0.3573908580066095,False,False,0.0591598766636176
622,1,1,"Kimball, Mr. Edwin Nelson Jr",0,0.9712604053509488,1,0,11753,0.4097407238022106,False,True,0.0591598766636176
623,1,3,"Nakid, Mr. Sahid",0,-0.719436147717457,1,1,2653,-0.3314674482538836,False,False,0.6792945838081278
624,0,3,"Hansen, Mr. Henry Damsgaard",0,-0.6425863043961658,0,0,350029,-0.4902797934380587,False,True,-0.5609748304808925
625,0,3,"Bowen, Mr. David John ""Dai""",0,-0.6425863043961658,0,0,54636,-0.3242531898349308,False,True,-0.5609748304808925
626,0,1,"Sutton, Mr. Frederick",0,2.4314074284554814,0,0,36963,0.0023475440811979,False,True,-0.5609748304808925
627,0,2,"Kirkland, Rev. Charles Leonard",0,2.1240080551703167,0,0,219533,-0.3997582667846179,True,False,-0.5609748304808925
628,1,1,"Longley, Miss. Gretchen Fiske",1,-0.6425863043961658,0,0,13502,0.921244330558889,False,True,-0.5609748304808925
629,0,3,"Bostandyeff, Mr. Guentcho",0,-0.2583370877897099,0,0,349224,-0.4894421904510968,False,True,-0.5609748304808925
630,0,3,"O'Connell, Mr. Patrick D",0,-0.1046374011471275,0,0,334912,-0.4927140771189165,True,False,-0.5609748304808925
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",0,3.8915544515600136,0,0,27042,-0.0443810379414243,False,True,-0.5609748304808925
632,0,3,"Lundahl, Mr. Johan Svensson",0,1.6629089952425695,0,0,347743,-0.5063875431873253,False,True,-0.5609748304808925
633,1,1,"Stahelin-Maeglin, Dr. Max",0,0.2027619721380371,0,0,13214,-0.0343136943481327,False,False,-0.5609748304808925
634,0,1,"Parr, Mr. William Henry Marsh",0,-0.1046374011471275,0,0,112052,-0.6484216535389205,False,True,-0.5609748304808925
635,0,3,"Skoog, Miss. Mabel",1,-1.56478442425166,3,2,347088,-0.086663881033249,False,True,2.5396987052416584
636,1,2,"Davis, Miss. Mary",1,-0.1046374011471275,0,0,237668,-0.3866707201133388,False,True,-0.5609748304808925
637,0,3,"Leinonen, Mr. Antti Gustaf",0,0.2027619721380371,0,0,STON/O 2. 3101292,-0.4888542575852486,False,True,-0.5609748304808925
638,0,2,"Collyer, Mr. Harvey",0,0.125912128816746,1,1,C.A. 31921,-0.1198861148911113,False,True,0.6792945838081278
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",1,0.8944105620296577,0,5,3101295,0.1506737441786005,False,True,2.5396987052416584
640,0,3,"Thorneycroft, Mr. Percival",0,-0.1046374011471275,1,0,376564,-0.3242531898349308,False,True,0.0591598766636176
641,0,3,"Jensen, Mr. Hans Peder",0,-0.719436147717457,0,0,350050,-0.4902797934380587,False,True,-0.5609748304808925
642,1,1,"Sagesser, Mlle. Emma",1,-0.4120367744322922,0,0,PC 17477,0.7469121684912956,False,False,-0.5609748304808925
643,0,3,"Skoog, Miss. Margit Elizabeth",1,-2.1027333275006983,3,2,347088,-0.086663881033249,False,True,2.5396987052416584
644,1,3,"Foo, Mr. Choong",0,-0.1046374011471275,0,0,1601,0.489103606816847,False,True,-0.5609748304808925
645,1,3,"Baclini, Miss. Eugenie",1,-2.1987956316523123,2,1,2666,-0.2606618072935451,False,False,1.299429290952638
646,1,1,"Harper, Mr. Henry Sleeper",0,1.432359465278696,1,0,PC 17572,0.8964967865378598,False,False,0.0591598766636176
647,0,3,"Cor, Mr. Liudevit",0,-0.7962859910387481,0,0,349231,-0.4894421904510968,False,True,-0.5609748304808925
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",0,2.047158211849025,0,0,13213,0.0663597415847833,False,False,-0.5609748304808925
649,0,3,"Willey, Mr. Edward",0,-0.1046374011471275,0,0,S.O./P.P. 751,-0.4964047652802172,False,True,-0.5609748304808925
650,1,3,"Stanley, Miss. Amy Zillah Elsie",1,-0.4888866177535834,0,0,CA. 2314,-0.4964047652802172,False,True,-0.5609748304808925
651,0,3,"Mitkoff, Mr. Mito",0,-0.1046374011471275,0,0,349221,-0.4894421904510968,False,True,-0.5609748304808925
652,1,2,"Doling, Miss. Elsie",1,-0.8731358343600393,0,1,231919,-0.1853238482475067,False,True,0.0591598766636176
653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,-0.6425863043961658,0,0,8475,-0.4786197960883083,False,True,-0.5609748304808925
654,1,3,"O'Leary, Miss. Hanora ""Norah""",1,-0.1046374011471275,0,0,330919,-0.4907831606177232,True,False,-0.5609748304808925
655,0,3,"Hegarty, Miss. Hanora ""Nora""",1,-0.8731358343600393,0,0,365226,-0.5125125150294839,True,False,-0.5609748304808925
656,0,2,"Hickman, Mr. Leonard Mark",0,-0.4120367744322922,2,0,S.O.C. 14879,0.8314778546749452,False,True,0.6792945838081278
657,0,3,"Radeff, Mr. Alexander",0,-0.1046374011471275,0,0,349223,-0.4894421904510968,False,True,-0.5609748304808925
658,0,3,"Bourke, Mrs. John (Catherine)",1,0.2027619721380371,1,1,364849,-0.3363340021468808,True,False,0.6792945838081278
659,0,2,"Eitemiller, Mr. George Floyd",0,-0.4888866177535834,0,0,29751,-0.3866707201133388,False,True,-0.5609748304808925
660,0,1,"Newell, Mr. Arthur Webster",0,2.200857898491608,0,2,35273,1.6323350375212924,False,False,0.6792945838081278
661,1,1,"Frauenthal, Dr. Henry William",0,1.5860591519212783,2,0,PC 17611,2.042579288947925,False,True,0.6792945838081278
662,0,3,"Badt, Mr. Mohamed",0,0.8175607187083667,0,0,2623,-0.5029485386158568,False,False,-0.5609748304808925
663,0,1,"Colley, Mr. Edward Pomeroy",0,1.3555096219574048,0,0,5727,-0.1332253451522227,False,True,-0.5609748304808925
664,0,3,"Coleff, Mr. Peju",0,0.5101613454232019,0,0,349210,-0.4974960653257301,False,True,-0.5609748304808925
665,1,3,"Lindqvist, Mr. Eino William",0,-0.719436147717457,1,0,STON/O 2. 3101285,-0.4888542575852486,False,True,0.0591598766636176
666,0,2,"Hickman, Mr. Lewis",0,0.2027619721380371,2,0,S.O.C. 14879,0.8314778546749452,False,True,0.6792945838081278
667,0,2,"Butler, Mr. Reginald Fenton",0,-0.335186931111001,0,0,234686,-0.3866707201133388,False,True,-0.5609748304808925
668,0,3,"Rommetvedt, Mr. Knud Paust",0,-0.1046374011471275,0,0,312993,-0.4918744606632361,False,True,-0.5609748304808925
669,0,3,"Cook, Mr. Jacob",0,1.0481102486722402,0,0,A/5 3536,-0.4863374216869257,False,True,-0.5609748304808925
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,-0.1046374011471275,1,0,19996,0.3985820801634062,False,True,0.0591598766636176
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,0.8175607187083667,1,1,29750,0.1368311467378245,False,True,0.6792945838081278
672,0,1,"Davidson, Mr. Thornton",0,0.125912128816746,1,0,F.C. 12750,0.3985820801634062,False,True,0.0591598766636176
673,0,2,"Mitchell, Mr. Henry Michael",0,3.123056018347102,0,0,C.A. 24580,-0.4370074380797968,False,True,-0.5609748304808925
674,1,2,"Wilhelms, Mr. Charles",0,0.125912128816746,0,0,244270,-0.3866707201133388,False,True,-0.5609748304808925
675,0,2,"Watson, Mr. Ennis Hastings",0,-0.1046374011471275,0,0,239856,-0.6484216535389205,False,True,-0.5609748304808925
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,-0.8731358343600393,0,0,349912,-0.4918744606632361,False,True,-0.5609748304808925
677,0,3,"Sawyer, Mr. Frederick Charles",0,-0.3736118527716466,0,0,342826,-0.4863374216869257,False,True,-0.5609748304808925
678,1,3,"Turja, Miss. Anna Sofia",1,-0.8731358343600393,0,0,4138,-0.4502621026547245,False,True,-0.5609748304808925
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,1.0481102486722402,1,6,CA 2144,0.2958951755118318,False,True,3.779968119530679
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",0,0.5101613454232019,0,1,PC 17755,9.667166525013505,False,False,0.0591598766636176
681,0,3,"Peters, Miss. Katie",1,-0.1046374011471275,0,0,330935,-0.4845756365580996,True,False,-0.5609748304808925
682,1,1,"Hassab, Mr. Hammad",0,-0.1814872444684187,0,0,PC 17572,0.8964967865378598,False,False,-0.5609748304808925
683,0,3,"Olsvigen, Mr. Thor Anderson",0,-0.719436147717457,0,0,6563,-0.4626791642426904,False,True,-0.5609748304808925
684,0,3,"Goodwin, Mr. Charles Edward",0,-1.180535207645204,5,2,CA 2144,0.2958951755118318,False,True,3.779968119530679
685,0,2,"Brown, Mr. Thomas William Solomon",0,2.3545575851341902,1,1,29750,0.1368311467378245,False,True,0.6792945838081278
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",0,-0.335186931111001,1,2,SC/Paris 2123,0.1887625319294599,False,False,1.299429290952638
687,0,3,"Panula, Mr. Jaako Arnold",0,-1.180535207645204,4,1,3101295,0.1506737441786005,False,True,2.5396987052416584
688,0,3,"Dakic, Mr. Branko",0,-0.7962859910387481,0,0,349228,-0.44363577710162,False,True,-0.5609748304808925
689,0,3,"Fischer, Mr. Eberhard Thelander",0,-0.8731358343600393,0,0,350036,-0.4914556591697551,False,True,-0.5609748304808925
690,1,1,"Madill, Miss. Georgette Alexandra",1,-1.1036853643239128,0,1,24160,3.606792799755608,False,True,0.0591598766636176
691,1,1,"Dick, Mr. Albert Adrian",0,0.125912128816746,1,0,17474,0.4992555160963222,False,True,0.0591598766636176
692,1,3,"Karun, Miss. Manca",1,-1.949033640858116,0,1,349256,-0.3782805959626896,False,False,0.0591598766636176
693,1,3,"Lam, Mr. Ali",0,-0.1046374011471275,0,0,1601,0.489103606816847,False,True,-0.5609748304808925
694,0,3,"Saad, Mr. Khalil",0,-0.335186931111001,0,0,2672,-0.5029485386158568,False,False,-0.5609748304808925
695,0,1,"Weir, Col. John",0,2.3545575851341902,0,0,113800,-0.1138457087351363,False,True,-0.5609748304808925
696,0,2,"Chapman, Mr. Charles Henry",0,1.7397588385638607,0,0,248731,-0.3766033765200472,False,True,-0.5609748304808925
697,0,3,"Kelly, Mr. James",0,1.1249600919935314,0,0,363592,-0.4863374216869257,False,True,-0.5609748304808925
698,1,3,"Mullens, Miss. Katherine ""Katie""",1,-0.1046374011471275,0,0,35852,-0.4927140771189165,True,False,-0.5609748304808925
699,0,1,"Thayer, Mr. John Borland",0,1.5092093085999871,1,1,17421,1.5841789061771412,False,False,0.6792945838081278
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0.9712604053509488,0,0,348121,-0.494391296561559,False,True,-0.5609748304808925
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",1,-0.8731358343600393,1,0,PC 17757,3.9327230485884233,False,False,0.0591598766636176
702,1,1,"Silverthorne, Mr. Spencer Victor",0,0.4333115021019107,0,0,PC 17475,-0.1191310641216144,False,True,-0.5609748304808925
703,0,3,"Barbara, Miss. Saiide",1,-0.8731358343600393,0,1,2691,-0.3573908580066095,False,False,0.0591598766636176
704,0,3,"Gallagher, Mr. Martin",0,-0.335186931111001,0,0,36864,-0.4925449457465493,True,False,-0.5609748304808925
705,0,3,"Hansen, Mr. Henrik Juul",0,-0.2583370877897099,1,0,350025,-0.4902797934380587,False,True,0.0591598766636176
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0.7407108753870755,0,0,250655,-0.1249197866877571,False,True,-0.5609748304808925
707,1,2,"Kelly, Mrs. Florence ""Fannie""",1,1.2018099353148226,0,0,223596,-0.3766033765200472,False,True,-0.5609748304808925
708,1,1,"Calderhead, Mr. Edward Pennington",0,0.9712604053509488,0,0,PC 17476,-0.1191310641216144,False,True,-0.5609748304808925
709,1,1,"Cleaver, Miss. Alice",1,-0.5657364610748746,0,0,113781,2.402990189587765,False,True,-0.5609748304808925
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",0,-0.1046374011471275,1,1,2661,-0.3414522396297103,False,False,0.6792945838081278
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",1,-0.4120367744322922,0,0,PC 17482,0.3483299278831318,False,False,-0.5609748304808925
712,0,1,"Klaber, Mr. Herman",0,-0.1046374011471275,0,0,113028,-0.1138457087351363,False,True,-0.5609748304808925
713,1,1,"Taylor, Mr. Elmer Zebley",0,1.432359465278696,1,0,19996,0.3985820801634062,False,True,0.0591598766636176
714,0,3,"Larsson, Mr. August Viktor",0,-0.0277875578258363,0,0,7545,-0.457478374542396,False,True,-0.5609748304808925
715,0,2,"Greenberg, Mr. Samuel",0,1.7397588385638607,0,0,250647,-0.3866707201133388,False,True,-0.5609748304808925
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,-0.7962859910387481,0,0,348124,-0.494391296561559,False,True,-0.5609748304808925
717,1,1,"Endres, Miss. Caroline Louise",1,0.6638610320657843,0,0,PC 17757,3.9327230485884233,False,False,-0.5609748304808925
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",1,-0.1814872444684187,0,0,34218,-0.4370074380797968,False,True,-0.5609748304808925
719,0,3,"McEvoy, Mr. Michael",0,-0.1046374011471275,0,0,36568,-0.3363340021468808,True,False,-0.5609748304808925
720,0,3,"Johnson, Mr. Malkolm Joackim",0,0.2796118154593283,0,0,347062,-0.4918744606632361,False,True,-0.5609748304808925
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",1,-1.7953339542155335,0,1,248727,0.0160230236183252,False,True,0.0591598766636176
722,0,3,"Jensen, Mr. Svend Lauritz",0,-0.9499856776813304,1,0,350048,-0.5063875431873253,False,True,0.0591598766636176
723,0,2,"Gillespie, Mr. William Henry",0,0.3564616587806195,0,0,12233,-0.3866707201133388,False,True,-0.5609748304808925
724,0,2,"Hodges, Mr. Henry Price",0,1.5860591519212783,0,0,250643,-0.3866707201133388,False,True,-0.5609748304808925
725,1,1,"Chambers, Mr. Norman Campbell",0,-0.1814872444684187,1,0,113806,0.4207302360686478,False,True,0.0591598766636176
726,0,3,"Oreskovic, Mr. Luka",0,-0.719436147717457,0,0,315094,-0.4740049257851434,False,True,-0.5609748304808925
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",1,0.0490622854954548,3,0,31027,-0.2255932226206731,False,True,1.299429290952638
728,1,3,"Mannion, Miss. Margareth",1,-0.1046374011471275,0,0,36866,-0.4926295114327329,True,False,-0.5609748304808925
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",0,-0.335186931111001,1,0,236853,-0.1249197866877571,False,True,0.0591598766636176
730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,-0.335186931111001,1,0,STON/O2. 3101271,-0.4888542575852486,False,True,0.0591598766636176
731,1,1,"Allen, Miss. Elisabeth Walton",1,-0.0277875578258363,0,0,24160,3.606792799755608,False,True,-0.5609748304808925
732,0,3,"Hassan, Mr. Houssein G N",0,-1.4110847376090776,0,0,2699,-0.2701412180209885,False,False,-0.5609748304808925
733,0,2,"Knight, Mr. Robert J",0,-0.1046374011471275,0,0,239855,-0.6484216535389205,False,True,-0.5609748304808925
734,0,2,"Berriman, Mr. William John",0,-0.4888866177535834,0,0,28425,-0.3866707201133388,False,True,-0.5609748304808925
735,0,2,"Troupiansky, Mr. Moses Aaron",0,-0.4888866177535834,0,0,233639,-0.3866707201133388,False,True,-0.5609748304808925
736,0,3,"Williams, Mr. Leslie",0,-0.0662124794864819,0,0,54636,-0.3242531898349308,False,True,-0.5609748304808925
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,1.432359465278696,1,3,W./C. 6608,0.0437082184998772,False,True,1.919563998097148
738,1,1,"Lesurer, Mr. Gustave J",0,0.4333115021019107,0,0,PC 17755,9.667166525013505,False,False,-0.5609748304808925
739,0,3,"Ivanoff, Mr. Kanio",0,-0.1046374011471275,0,0,349201,-0.4894421904510968,False,True,-0.5609748304808925
740,0,3,"Nankoff, Mr. Minko",0,-0.1046374011471275,0,0,349218,-0.4894421904510968,False,True,-0.5609748304808925
741,1,1,"Hawksford, Mr. Walter James",0,-0.1046374011471275,0,0,16988,-0.0443810379414243,False,True,-0.5609748304808925
742,0,1,"Cavendish, Mr. Tyrell William",0,0.5101613454232019,1,0,19877,0.9391984311231651,False,True,0.0591598766636176
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",1,-0.6425863043961658,2,2,PC 17608,4.634416897040849,False,False,1.919563998097148
744,0,3,"McNamee, Mr. Neal",0,-0.4120367744322922,1,0,376566,-0.3242531898349308,False,True,0.0591598766636176
745,1,3,"Stranden, Mr. Juho",0,0.125912128816746,0,0,STON/O 2. 3101288,-0.4888542575852486,False,True,-0.5609748304808925
746,0,1,"Crosby, Capt. Edward Gifford",0,3.123056018347102,1,1,WE/P 5735,0.7811411367084872,False,True,0.6792945838081278
747,0,3,"Abbott, Mr. Rossmore Edward",0,-1.0268355210026217,1,1,C.A. 2673,-0.2406942380106105,False,True,0.6792945838081278
748,1,2,"Sinkkonen, Miss. Anna",1,0.0490622854954548,0,0,250648,-0.3866707201133388,False,True,-0.5609748304808925
749,0,1,"Marvin, Mr. Daniel Warner",0,-0.7962859910387481,1,0,113773,0.4207302360686478,False,True,0.0591598766636176
750,0,3,"Connaghton, Mr. Michael",0,0.125912128816746,0,0,335097,-0.4923778278429006,True,False,-0.5609748304808925
751,1,2,"Wells, Miss. Joan",1,-1.949033640858116,1,1,29103,-0.1853238482475067,False,True,0.6792945838081278
752,1,3,"Moor, Master. Meier",0,-1.7953339542155335,0,1,392096,-0.397241430886295,False,True,0.0591598766636176
753,0,3,"Vande Velde, Mr. Johannes Joseph",0,0.2796118154593283,0,0,345780,-0.45714212526638,False,True,-0.5609748304808925
754,0,3,"Jonkoff, Mr. Lalio",0,-0.4888866177535834,0,0,349204,-0.4894421904510968,False,True,-0.5609748304808925
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,1.432359465278696,1,2,220845,0.6603330135889879,False,True,1.299429290952638
756,1,2,"Hamalainen, Master. Viljo",0,-2.204943619118015,1,1,250649,-0.356468689333464,False,True,0.6792945838081278
757,0,3,"Carlsson, Mr. August Sigfrid",0,-0.1046374011471275,0,0,350042,-0.4914556591697551,False,True,-0.5609748304808925
758,0,2,"Bailey, Mr. Percy Andrew",0,-0.8731358343600393,0,0,29108,-0.4168727508932136,False,True,-0.5609748304808925
759,0,3,"Theobald, Mr. Thomas Leonard",0,0.3564616587806195,0,0,363294,-0.4863374216869257,False,True,-0.5609748304808925
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",1,0.2796118154593283,0,0,110152,1.093228788100527,False,True,-0.5609748304808925
761,0,3,"Garfirth, Mr. John",0,-0.1046374011471275,0,0,358585,-0.356468689333464,False,True,-0.5609748304808925
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,0.8944105620296577,0,0,SOTON/O2 3101272,-0.5049620073345151,False,True,-0.5609748304808925
763,1,3,"Barah, Mr. Hanna Assi",0,-0.719436147717457,0,0,2663,-0.5028639729296732,False,False,-0.5609748304808925
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",1,0.5101613454232019,1,2,113760,1.7677408088510642,False,True,1.299429290952638
765,0,3,"Eklund, Mr. Hans Linus",0,-1.0268355210026217,0,0,347074,-0.4918744606632361,False,True,-0.5609748304808925
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",1,1.6629089952425695,1,0,13502,0.921244330558889,False,True,0.0591598766636176
767,0,1,"Brewe, Dr. Arthur Jackson",0,-0.1046374011471275,0,0,112379,0.1489119590497745,False,False,-0.5609748304808925
768,0,3,"Mangan, Miss. Mary",1,0.0874872071561004,0,0,364850,-0.4923778278429006,True,False,-0.5609748304808925
769,0,3,"Moran, Mr. Daniel J",0,-0.1046374011471275,1,0,371110,-0.1621689579829361,True,False,0.0591598766636176
770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,0.2027619721380371,0,0,8471,-0.4800453319411184,False,True,-0.5609748304808925
771,0,3,"Lievens, Mr. Rene Aime",0,-0.4120367744322922,0,0,345781,-0.45714212526638,False,True,-0.5609748304808925
772,0,3,"Jensen, Mr. Niels Peder",0,1.432359465278696,0,0,350047,-0.4902797934380587,False,True,-0.5609748304808925
773,0,2,"Mack, Mrs. (Mary)",1,2.1240080551703167,0,0,S.O./P.P. 3,-0.4370074380797968,False,True,-0.5609748304808925
774,0,3,"Elias, Mr. Dibo",0,-0.1046374011471275,0,0,2674,-0.5029485386158568,False,False,-0.5609748304808925
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,1.893458525206443,1,3,29105,-0.1853238482475067,False,True,1.919563998097148
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,-0.8731358343600393,0,0,347078,-0.4923778278429006,False,True,-0.5609748304808925
777,0,3,"Tobin, Mr. Roger",0,-0.1046374011471275,0,0,383121,-0.4923778278429006,True,False,-0.5609748304808925
778,1,3,"Emanuel, Miss. Virginia Ethel",1,-1.8721837975368247,0,0,364516,-0.397241430886295,False,True,-0.5609748304808925
779,0,3,"Kilgannon, Mr. Thomas J",0,-0.1046374011471275,0,0,36865,-0.4926295114327329,True,False,-0.5609748304808925
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,1.0481102486722402,0,1,24160,3.606792799755608,False,True,0.0591598766636176
781,1,3,"Ayoub, Miss. Banoura",1,-1.2573850509664952,0,0,2687,-0.5028639729296732,False,False,-0.5609748304808925
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,-0.9499856776813304,1,0,17474,0.4992555160963222,False,True,0.0591598766636176
783,0,1,"Long, Mr. Milton Clyde",0,-0.0277875578258363,0,0,113501,-0.0443810379414243,False,True,-0.5609748304808925
784,0,3,"Johnston, Mr. Andrew G",0,-0.1046374011471275,1,2,W./C. 6607,-0.1762632390135443,False,True,1.299429290952638
785,0,3,"Ali, Mr. William",0,-0.335186931111001,0,0,SOTON/O.Q. 3101312,-0.5064721088735089,False,True,-0.5609748304808925
786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,-0.335186931111001,0,0,374887,-0.5024451714361923,False,True,-0.5609748304808925
787,1,3,"Sjoblom, Miss. Anna Sofia",1,-0.8731358343600393,0,0,3101265,-0.4974960653257301,False,True,-0.5609748304808925
788,0,3,"Rice, Master. George Hugh",0,-1.6416342675729512,4,1,382652,-0.0619988892296846,True,False,2.5396987052416584
789,1,3,"Dean, Master. Bertram Vere",0,-2.179583170821989,1,2,C.A. 2315,-0.234150464674971,False,True,1.299429290952638
790,0,1,"Guggenheim, Mr. Benjamin",0,1.2786597786361138,0,0,PC 17593,0.9462455716384696,False,False,-0.5609748304808925
791,0,3,"Keane, Mr. Andrew ""Andy""",0,-0.1046374011471275,0,0,12460,-0.4923778278429006,True,False,-0.5609748304808925
792,0,2,"Gaskell, Mr. Alfred",0,-1.0268355210026217,0,0,239865,-0.1249197866877571,False,True,-0.5609748304808925
793,0,3,"Sage, Miss. Stella Anna",1,-0.1046374011471275,8,2,CA. 2343,0.7519458402879414,False,True,5.64037224096421
794,0,1,"Hoyt, Mr. William Fisher",0,-0.1046374011471275,0,0,PC 17600,-0.0303713225969997,False,False,-0.5609748304808925
795,0,3,"Dantcheff, Mr. Ristiu",0,-0.335186931111001,0,0,349203,-0.4894421904510968,False,True,-0.5609748304808925
796,0,2,"Otter, Mr. Richard",0,0.7407108753870755,0,0,28213,-0.3866707201133388,False,True,-0.5609748304808925
797,1,1,"Leader, Dr. Alice (Farnham)",1,1.5092093085999871,0,0,17465,-0.1263453225405672,False,True,-0.5609748304808925
798,1,3,"Osman, Mrs. Mara",1,0.125912128816746,0,0,349244,-0.4735861242916626,False,True,-0.5609748304808925
799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,0.0490622854954548,0,0,2685,-0.5028639729296732,False,False,-0.5609748304808925
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,0.0490622854954548,1,1,345773,-0.1621689579829361,False,True,0.6792945838081278
801,0,2,"Ponesell, Mr. Martin",0,0.3564616587806195,0,0,250647,-0.3866707201133388,False,True,-0.5609748304808925
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,0.125912128816746,1,1,C.A. 31921,-0.1198861148911113,False,True,0.6792945838081278
803,1,1,"Carter, Master. William Thornton II",0,-1.4110847376090776,1,2,113760,1.7677408088510642,False,True,1.299429290952638
804,1,3,"Thomas, Master. Assad Alexander",0,-2.224156079948338,0,1,2625,-0.4769405631769473,False,False,0.0591598766636176
805,1,3,"Hedman, Mr. Oskar Arvid",0,-0.1814872444684187,0,0,347089,-0.5079822104125026,False,True,-0.5609748304808925
806,0,3,"Johansson, Mr. Karl Johan",0,0.125912128816746,0,0,347063,-0.4918744606632361,False,True,-0.5609748304808925
807,0,1,"Andrews, Mr. Thomas Jr",0,0.7407108753870755,0,0,112050,-0.6484216535389205,False,True,-0.5609748304808925
808,0,3,"Pettersson, Miss. Ellen Natalia",1,-0.8731358343600393,0,0,347087,-0.4918744606632361,False,True,-0.5609748304808925
809,0,2,"Meyer, Mr. August",0,0.7407108753870755,0,0,248723,-0.3866707201133388,False,True,-0.5609748304808925
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,0.2796118154593283,1,0,113806,0.4207302360686478,False,True,0.0591598766636176
811,0,3,"Alexander, Mr. William",0,-0.2583370877897099,0,0,3474,-0.4896093083547455,False,True,-0.5609748304808925
812,0,3,"Lester, Mr. James",0,0.7407108753870755,0,0,A/4 48871,-0.1621689579829361,False,True,-0.5609748304808925
813,0,2,"Slemen, Mr. Richard James",0,0.4333115021019107,0,0,28206,-0.4370074380797968,False,True,-0.5609748304808925
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",1,-1.7953339542155335,4,2,347082,-0.0187093117785307,False,True,3.1598334123861687
815,0,3,"Tomlin, Mr. Ernest Portage",0,0.0874872071561004,0,0,364499,-0.4863374216869257,False,True,-0.5609748304808925
816,0,1,"Fry, Mr. Richard",0,-0.1046374011471275,0,0,112058,-0.6484216535389205,False,True,-0.5609748304808925
817,0,3,"Heininen, Miss. Wendla Maria",1,-0.4888866177535834,0,0,STON/O2. 3101290,-0.4888542575852486,False,True,-0.5609748304808925
818,0,2,"Mallet, Mr. Albert",0,0.125912128816746,1,1,S.C./PARIS 2079,0.0966463380508417,False,False,0.6792945838081278
819,0,3,"Holm, Mr. John Fredrik Alexander",0,1.0481102486722402,0,0,C 7075,-0.5185529211854588,False,True,-0.5609748304808925
820,0,3,"Skoog, Master. Karl Thorsten",0,-1.4879345809303688,3,2,347088,-0.086663881033249,False,True,2.5396987052416584
